user_id,precision,speed,switch_freq,label
U001,0.8778425236211607,313.3807445880437,3.265878659823813,0
U001,0.9017280266770751,348.3924007229356,2.7566868822465893,0
U001,0.877213536058546,280.60904600460157,5.496988844899898,0
U001,0.8973524664629626,371.78091362172444,4.064207806249344,0
U001,0.9247158284345646,294.1472314259811,2.5693930908310563,0
U001,0.8891721008014888,348.66480057236976,1.5286908413251619,0
U001,0.894081290293131,292.9852118068937,2.546831978209759,0
U001,0.8442035364365759,275.31394914213206,3.0029214542446687,0
U001,0.9007683718802232,328.63274445624955,0.9100664692250953,0
U001,0.8688764893185772,350.04661948512023,2.975102092660334,0
U001,0.9352811677555835,283.6551549193471,3.118094891347949,0
U001,0.8570776477019533,267.49094498399944,1.6740515784492396,0
U001,0.9421625814560735,295.91547551682527,2.479232341410636,0
U001,0.9145062380508145,301.54349030090555,2.88773902488424,0
U001,0.8920847710841975,293.69863662992543,3.8580781192958917,0
U001,0.904239814208658,348.9673851075473,6.248287353714203,0
U001,0.9052588838325116,320.4524070764538,3.001846891207353,0
U001,0.9135556256679701,279.2558499630028,2.2330705212891147,0
U001,0.8989665884082548,295.72035574051955,2.4835692407364625,0
U001,0.8559137802924695,338.8522878770801,1.694699377877884,0
U001,0.9126664728560105,264.19086646008884,2.681076472520571,0
U001,0.9114442020044301,353.44129199742736,3.0413144563074472,0
U001,0.8952719788710921,331.2854249661645,3.351894869935516,0
U001,0.8511321257715261,332.0759248465906,4.232273166738631,0
U001,0.9279760561791843,318.34205516151735,2.310972117094671,0
U001,0.8993836055987742,330.8645563001965,2.953680438288902,0
U001,0.8828778814035719,266.9822233428067,3.751226025648758,0
U001,0.8807325381011164,304.419467309224,3.71317426864529,0
U001,0.8807914598485701,339.2912067124396,2.8538622568267127,0
U001,0.9134309635746126,406.858301243716,3.310578687854055,0
U001,0.9191784805671794,310.1560320444817,3.389482067934754,0
U001,0.9130813672479,355.74205192894436,2.3893740905878667,0
U001,0.9285048094992445,303.5870874439809,2.925807144462842,0
U001,0.8992280376027509,280.4551877039129,1.9746347800623216,0
U001,0.8568622654707703,295.8422204132484,2.2564060186174473,0
U001,0.9056827903741047,270.5181083141918,3.9573189812847547,0
U001,0.8630883126559336,257.2015261358548,1.3961525140145226,0
U001,0.9232346352619847,335.26617070983065,2.2584426824764576,0
U001,0.9457094445240224,307.3901131279208,2.5144011911680035,0
U001,0.8888556871651283,369.3193504331388,3.6636144019918486,0
U001,0.8962399320018354,333.5743500853309,2.484430408451222,0
U001,0.9059685395867791,271.44255054235623,2.8688739821391445,0
U001,0.8623703575165458,278.3753162423104,2.985374775221687,0
U001,0.8687145685877723,294.21259579088854,2.3125172642899354,0
U001,0.9396874268916562,289.3533560772664,2.066565601800629,0
U001,0.9034674091305008,359.64655567719274,3.1757723093591235,0
U001,0.9482170052499908,297.6159312391278,2.62595144070778,0
U001,0.8848690218536248,311.5407820608006,2.4078329402129888,0
U001,0.8893249911320648,292.7748713294167,3.0861980275799326,0
U001,0.8741130030704902,292.17506185615287,2.082737391149408,0
U001,0.89324289976145,394.4021542647682,3.1557858905616794,0
U001,0.8614319837846264,343.81006628709133,2.230752228396082,0
U001,0.850972389211127,352.7653831982028,1.6456265199785913,0
U001,0.9034943319877022,357.203945086197,2.6446178442389505,0
U001,0.8835515647036367,319.5711253617275,1.4128998595901532,0
U001,0.8999301094018816,354.2651596995895,-0.11030770742504714,0
U001,0.9186746885281645,311.83338256482455,3.664878300774739,0
U001,0.8418630299879011,264.72259787668247,3.3363555448516604,0
U001,0.9387097805906253,285.3023887942983,3.627454639882436,0
U001,0.880570644420155,278.44345902401693,3.0342034331167875,0
U001,0.8818223397402989,325.3476445562581,2.661696253883597,0
U001,0.9235813788445227,307.7478547534963,3.3105185422750405,0
U001,0.8440401585886717,316.642744424332,3.163507032759316,0
U001,0.9306405389642946,244.43139615012086,2.7403223064093143,0
U001,0.9061950120837226,260.0958326508399,3.299845120669604,0
U001,0.9003860018932628,282.79328641963417,2.722712254152088,0
U001,0.8914180851423069,315.4813472955913,1.6579451754843766,0
U001,0.8746146883223959,294.26210066777986,2.2390676237733027,0
U001,0.8747895411035421,362.4492949106378,2.061226029329242,0
U001,0.892213394083072,254.84858130865922,3.5402133007238734,0
U001,0.8488302603764457,292.5903058692968,3.8523728892982305,0
U001,0.8468293252649632,315.3417777838501,3.8309635444337737,0
U001,0.8544027440315856,315.22810234843865,3.025586763097668,0
U001,0.8963837140332073,312.4580147750752,0.7155934921804423,0
U001,0.8311611436829192,378.6769064455077,1.6797416469463644,0
U001,0.9552095091575826,275.43694643930525,4.235949189771217,0
U001,0.9282105909726073,293.7922499759072,3.633380481535655,0
U001,0.8623512984960979,258.21458111256845,1.3834349266637478,0
U001,0.8624955618974404,300.210885292278,2.8158977714455053,0
U001,0.919605226086382,256.94055026547704,2.445017549078567,0
U001,0.9306445679484914,285.58341919011866,2.0896849061082605,0
U001,0.9321417077218999,282.20599515952847,1.9368155523262143,0
U001,0.8954512721231299,266.5846374203177,4.634214526614542,0
U001,0.8946355745625745,254.77462142453874,3.4517391176719756,0
U001,0.9641068206524731,356.67936024916895,2.869080770709184,0
U001,0.9178714186462784,242.9233168506156,4.380188168297714,0
U001,0.8946150783962113,341.28450210444663,3.8396854554896853,0
U001,0.881774336437007,227.86386049943883,3.4425202208797603,0
U001,0.9022252271531791,321.8175778313884,3.6076888977214177,0
U001,0.8945597642650784,335.58576916540926,3.5948176052881653,0
U001,0.9184780131132672,250.28941501851688,4.058564576682507,0
U001,0.8664154183827618,237.23982148469463,2.0185041053318606,0
U001,0.8260515143990969,332.7931298098773,3.084635369271153,0
U001,0.906586668396372,332.8607904028901,4.776844230681693,0
U001,0.8881816642108317,330.07794955214916,3.5120489749690535,0
U001,0.946928054075886,368.352855504398,3.001518897239078,0
U001,0.9341564276782768,315.0128634248402,3.9149935197863885,0
U001,0.907621167926591,259.6286336012024,1.9693327149680178,0
U001,0.9058420237421572,327.4970579634701,2.7145660449628917,0
U001,0.9152449789455257,345.1268934466423,2.7066826880274486,0
U001,0.9278083596660242,314.94314037277843,3.050523250512285,0
U001,0.8714188193963588,263.9754942122414,2.611695582861454,0
U001,0.8958993147519186,208.21769284070868,1.932098006200301,0
U001,0.9108691073965329,349.6837166236968,5.047095007133294,0
U001,0.8936510401758141,376.756140890769,3.067703428725374,0
U001,0.9080288573843563,277.84650488953275,3.5220939793785666,0
U001,0.9015045271120444,331.95634985234165,2.9122957133497613,0
U001,0.8808136096702279,323.046939216244,1.8814440055949386,0
U001,0.9065004460485336,306.48355046171,3.847147681923296,0
U001,0.9061638252493612,266.06826085045986,3.3639504590639877,0
U001,0.8826985992425379,301.7291425731492,3.8343952425019543,0
U001,0.8777741942585492,332.53492970285345,3.6289863991143143,0
U001,0.9171798752213361,244.02433612315116,0.9884320785370617,0
U001,0.8588743924620946,237.6872718523375,3.0713526846137507,0
U001,0.9577310343828094,304.92837900836304,3.0386264190166203,0
U001,0.9316134213163998,312.375024834064,3.535629400767582,0
U001,0.9069994635482138,308.4408418672948,4.029344750000487,0
U001,0.8790834939668615,294.2820805780644,4.677653274411565,0
U001,0.8998757670881923,323.2361645814508,2.1019376029838153,0
U001,0.9075742751776585,188.9600256772752,2.6649743168472178,0
U001,0.8665515277980996,230.3640500725607,3.2982002548692564,0
U001,0.8467331058690984,320.39725431416696,2.1040729762075205,0
U001,0.9360989691202533,285.0977193603733,2.639937986897629,0
U001,0.8799813888999959,363.99891151179025,1.2122602071142796,0
U001,0.8538968928117413,260.8556079230696,2.7943468328620757,0
U001,0.9090567229901918,303.4091690997356,3.6291857467735777,0
U001,0.8817666001975284,221.5025154017746,2.7852876806769045,0
U001,0.8991106562169702,287.7734533156106,1.2761092504072455,0
U001,0.9433996959197599,178.8069341803355,2.463619646964674,0
U001,0.8982734439245608,252.18416880373394,2.955268252289563,0
U001,0.8419576066233945,291.77512371006407,4.055374319831765,0
U001,0.9222589871633796,302.70029136186486,4.249548206568575,0
U001,0.9101893777444875,335.82117972708784,3.347986028724925,0
U001,0.8481888255703693,272.7971680058559,5.95634207050556,0
U001,0.9495539604623359,308.64461568714904,3.7567981326206206,0
U001,0.878177549189324,283.48322467911646,4.091468982185312,0
U001,0.8955116410063986,333.0790512749025,0.3788327302525354,0
U001,0.9167280901910018,296.6750707182311,2.866920397664124,0
U001,0.8604309250408531,321.4647950267201,2.582223463761897,0
U001,0.9020736789914306,245.08971374534062,2.6522068748592287,0
U001,0.8695574155579431,271.51091738562957,2.718101553144838,0
U001,0.8402656398042105,273.69396143011335,2.0935720553273875,0
U001,0.9467831012670405,299.8047079320623,2.992247813231524,0
U001,0.9288326031385508,340.084100922512,3.8262016037574282,0
U001,0.9595895775683845,262.55585505076783,3.482911799291429,0
U001,0.8814475609524557,275.02388448985744,3.4424390380413725,0
U001,0.9714062187707401,267.68445298812304,3.2823417104651877,0
U001,0.9166945600041452,263.8144556072595,2.31666382136646,0
U001,0.9100069979670193,274.14045694707954,2.727574760207363,0
U001,0.8882934096745502,281.27600483982326,2.142961430459151,0
U001,0.8654641387283363,283.53377316744906,4.3023335501894415,0
U001,0.9077168941215351,308.3928395222465,2.3028020828141993,0
U001,0.8807317376520488,301.8383527085932,3.686011221886534,0
U001,0.9138781875008932,278.73166572578833,2.2047269529932363,0
U001,0.920424246346187,251.31849350950375,3.226753960005594,0
U001,0.8967872807352983,282.6691785198568,2.298475586881549,0
U001,0.8941984872869214,233.22694003017278,2.7673533355607924,0
U001,0.8664330111235757,308.7492139464627,2.702034170480062,0
U001,0.8962363786155643,326.25653422119774,4.378782508771226,0
U001,0.8870802478970069,340.47691962752714,2.2961252395801437,0
U001,0.9183162323791279,297.17913489214624,4.5476201375785745,0
U001,0.9649868244008184,215.65448769592683,2.785593146764757,0
U001,0.9084886955286883,295.84830850451345,3.021256897244641,0
U001,0.9194573677236513,304.2021146440649,1.9509827961969322,0
U001,0.8505601595612958,246.35763331814317,3.1263100854527353,0
U001,0.8985529367339111,302.11435429155824,2.492294092618371,0
U001,0.8702236107704715,365.6352842550832,3.239082156110083,0
U001,0.9446138978062031,321.8380216001461,2.7555127581028804,0
U001,0.9198820175515864,268.0225189346973,3.2400461953004767,0
U001,0.8853309356383189,308.05100904186367,2.4020414110718677,0
U001,0.949152297100208,326.455679142097,3.6727186407010404,0
U001,0.9238789395427849,358.3243945773629,2.9325702893050845,0
U001,0.8880640853588209,250.00530329425735,2.8530026625866864,0
U001,0.8934794144207457,284.0122294094012,2.3668083721936686,0
U001,0.8895573031173519,293.46636002570557,4.413068693789505,0
U001,0.9217098715923939,293.7338615977258,2.305052251804902,0
U001,0.887357356290297,337.6040713784191,3.409553392176316,0
U001,0.9186846268789461,314.51827694758873,2.170921744262621,0
U001,0.8495381341674663,220.73053094427001,1.8418984818765667,0
U001,0.8855498755817907,249.62891922328893,4.38062001869787,0
U001,0.8999163569019446,248.78739479648848,3.168688369680897,0
U001,0.9336951340161642,294.2317984500379,5.142595114990327,0
U001,0.9462473749954942,292.7751872355904,4.304116680296914,0
U001,0.8944369041415108,269.9862540307386,2.7309510220050814,0
U001,0.8753793469952178,288.9604687997802,3.2362388882513318,0
U001,0.9194580537765085,410.91448974059415,4.823780010688539,0
U001,0.8953421888483989,310.59569204703945,3.874603710398183,0
U001,0.9321159874894267,258.66383182857936,1.4758505779917526,0
U001,0.8973581956335389,296.60909584953646,3.9498444473327425,0
U001,0.9171962717765034,361.64139651181006,3.287931184278843,0
U001,0.9198884779162034,340.7974305467282,2.595342986957841,0
U001,0.8779687522390991,264.4635613148459,2.98489752720716,0
U001,0.8620351282988701,359.63678000294203,3.829434860163939,0
U001,0.8946463494388285,305.3712307114367,4.9769339693626575,0
U001,0.8842947245364733,256.6730667449035,4.1803214432726055,0
U001,0.9166653842197422,322.76664445652443,1.9792465900848886,0
U001,0.8794218083461144,287.36269574109065,4.616781610945192,0
U001,0.9026120087536942,277.0205725968678,2.926936810209566,0
U001,0.8393756483790844,291.46603334669226,4.073070195835879,0
U001,0.9113450958522357,340.40291778779647,2.8982284701743617,0
U001,40.90706772026438,343.4937956227557,43.10163438719521,1
U001,40.932731057518204,326.2371130237505,41.51787447342875,1
U001,40.92336862350367,341.8750240918111,44.10748981191156,1
U001,40.87896404314991,312.5160747101001,42.15215244482557,1
U001,40.95428651693958,361.942593985416,43.52592298872409,1
U001,40.90744626197637,382.44106138917766,44.13937158310762,1
U001,40.91646131493205,311.4007032323048,43.29634620779223,1
U001,40.93041215409361,312.78060171539033,43.25981130553326,1
U001,40.873711536502725,310.1199711929414,42.82579038980462,1
U001,40.90325380938258,253.25797054520376,42.397848515683776,1
U001,40.932640603649446,385.55286832392187,43.21073107747526,1
U001,40.90326100209546,337.9434393179403,41.234180719403,1
U001,40.89906692307397,369.66739429460546,42.38781024436986,1
U001,40.85779221734075,318.1449546913643,41.476970034121116,1
U001,40.94573334106329,304.4692770995676,43.25173607536736,1
U001,40.90418186976967,346.6599323837175,42.88496603817384,1
U001,40.956604927275926,336.72962004041943,42.23371770632941,1
U001,40.87939252026557,333.2754031978347,43.20801134851361,1
U001,40.88520374993682,357.27914259342697,42.60679034667663,1
U001,40.88962739045262,331.8034613308208,41.68388151406991,1
U001,40.902781721254115,346.47847276686167,41.92894195725184,1
U001,40.96357097204176,397.4697863168986,43.02890628183912,1
U001,40.89242706079047,370.54376764733416,44.12732296883008,1
U001,40.94427866691649,334.8455966507068,43.88144155786655,1
U001,40.85925996665294,277.67022348401554,43.60226886069059,1
U001,40.86791511585244,307.1188920892255,40.91256653471566,1
U001,40.91704090101103,460.602803104979,43.63196306049902,1
U001,40.904374579063294,329.3345196866319,43.43333340748904,1
U001,40.85565235273528,252.0198094865514,41.606541556323435,1
U001,40.934833678744475,319.050291334603,40.61376047065783,1
U001,40.907944361252596,316.61079794571305,43.027409558897276,1
U001,40.88336019958778,326.72544973458696,41.6881203695008,1
U001,40.92312459772354,375.9111495086692,42.44569726120791,1
U001,40.90600879396362,361.6244733278872,44.17712698732226,1
U001,40.84227590366673,367.8907024812605,42.60055252827025,1
U001,40.89983442171534,277.46456857834465,43.05100499288883,1
U001,40.87557813881192,254.42664259399095,43.35209406963001,1
U001,40.9006275328483,358.64548241537454,40.91420612538496,1
U001,40.91306067770191,338.3561949772764,41.23809630200337,1
U001,40.87898846702751,356.3473494061515,43.955029482368175,1
U001,40.87477041796844,365.4914306061284,45.06995616969343,1
U001,40.97687750464419,301.99525055399715,42.17478466809449,1
U001,40.883364917627596,381.4662829303545,43.995838332273486,1
U001,40.9289654318189,283.76945783661256,42.334117324726634,1
U001,40.932282809909886,363.9883053689675,44.25406105344776,1
U001,40.89837490046282,374.3316158655392,43.804232380763786,1
U001,40.93609530329913,364.5214495991829,44.425268840309116,1
U001,40.92509850625091,396.7734247752569,42.55157983229076,1
U001,40.93856076379471,396.5778883209274,42.72930587506357,1
U001,40.891303837396535,314.34794052678603,43.1859348525544,1
